order_id,order_date,order_status
24270,2013-12-22 00:00:00.0,CLOSED
23288,2013-12-16 00:00:00.0,PROCESSING
13250,2013-10-14 00:00:00.0,SUSPECTED_FRAUD
46343,2014-05-08 00:00:00.0,CLOSED
37589,2014-03-13 00:00:00.0,PENDING_PAYMENT
67931,2013-12-21 00:00:00.0,PROCESSING
21100,2013-12-01 00:00:00.0,PROCESSING
59054,2013-09-14 00:00:00.0,PROCESSING
52987,2014-06-23 00:00:00.0,PENDING_PAYMENT
28865,2014-01-19 00:00:00.0,ON_HOLD
11604,2013-10-04 00:00:00.0,PROCESSING
48160,2014-05-19 00:00:00.0,CLOSED
45975,2014-05-06 00:00:00.0,COMPLETE
46049,2014-05-06 00:00:00.0,PENDING
44568,2014-04-27 00:00:00.0,PENDING_PAYMENT
34581,2014-02-23 00:00:00.0,COMPLETE
27444,2014-01-11 00:00:00.0,PENDING_PAYMENT
9874,2013-09-25 00:00:00.0,CANCELED
2010,2013-08-04 00:00:00.0,CLOSED
64524,2014-04-09 00:00:00.0,PENDING_PAYMENT
39792,2014-03-28 00:00:00.0,PAYMENT_REVIEW
37263,2014-03-11 00:00:00.0,COMPLETE
15034,2013-10-28 00:00:00.0,COMPLETE
17049,2013-11-08 00:00:00.0,COMPLETE
16372,2013-11-05 00:00:00.0,PAYMENT_REVIEW
59355,2013-09-26 00:00:00.0,PENDING_PAYMENT
44804,2014-04-28 00:00:00.0,COMPLETE
42143,2014-04-10 00:00:00.0,COMPLETE
41736,2014-04-08 00:00:00.0,COMPLETE
2618,2013-08-08 00:00:00.0,COMPLETE
57701,2014-07-24 00:00:00.0,PENDING_PAYMENT
56124,2014-07-15 00:00:00.0,CLOSED
40580,2014-04-01 00:00:00.0,PENDING_PAYMENT
50447,2014-06-06 00:00:00.0,PENDING_PAYMENT
45391,2014-05-02 00:00:00.0,CLOSED
44459,2014-04-26 00:00:00.0,PENDING
41430,2014-04-06 00:00:00.0,PENDING
34159,2014-02-20 00:00:00.0,PROCESSING
62984,2014-02-08 00:00:00.0,PROCESSING
19787,2013-11-24 00:00:00.0,PROCESSING
4759,2013-08-23 00:00:00.0,PENDING_PAYMENT
50366,2014-06-06 00:00:00.0,PROCESSING
22317,2013-12-08 00:00:00.0,COMPLETE
21365,2013-12-03 00:00:00.0,PENDING_PAYMENT
19867,2013-11-24 00:00:00.0,PENDING_PAYMENT
60185,2013-10-28 00:00:00.0,PENDING_PAYMENT
14585,2013-10-25 00:00:00.0,PROCESSING
13882,2013-10-19 00:00:00.0,ON_HOLD
9995,2013-09-25 00:00:00.0,PROCESSING
5177,2013-08-25 00:00:00.0,PENDING
5010,2013-08-24 00:00:00.0,COMPLETE
2251,2013-08-06 00:00:00.0,PAYMENT_REVIEW
54986,2014-07-08 00:00:00.0,PROCESSING
47409,2014-05-14 00:00:00.0,ON_HOLD
45173,2014-05-01 00:00:00.0,PENDING_PAYMENT
35179,2014-02-27 00:00:00.0,PROCESSING
27429,2014-01-11 00:00:00.0,CLOSED
11613,2013-10-04 00:00:00.0,PENDING_PAYMENT
59561,2013-10-03 00:00:00.0,COMPLETE
1455,2013-08-01 00:00:00.0,ON_HOLD
53424,2014-06-26 00:00:00.0,PENDING
36525,2014-03-06 00:00:00.0,PENDING_PAYMENT
31588,2014-02-05 00:00:00.0,COMPLETE
30708,2014-01-31 00:00:00.0,CLOSED
27503,2014-01-11 00:00:00.0,COMPLETE
60982,2013-11-26 00:00:00.0,ON_HOLD
21277,2013-12-03 00:00:00.0,PENDING_PAYMENT
54072,2014-07-01 00:00:00.0,COMPLETE
64019,2014-03-21 00:00:00.0,PENDING_PAYMENT
25599,2013-12-30 00:00:00.0,CANCELED
22672,2013-12-11 00:00:00.0,COMPLETE
67632,2013-09-18 00:00:00.0,COMPLETE
45994,2014-05-06 00:00:00.0,ON_HOLD
35519,2014-02-28 00:00:00.0,COMPLETE
62321,2014-01-17 00:00:00.0,PROCESSING
538,2013-07-28 00:00:00.0,PROCESSING
49035,2014-05-26 00:00:00.0,ON_HOLD
45451,2014-05-03 00:00:00.0,PENDING_PAYMENT
64011,2014-03-20 00:00:00.0,COMPLETE
35229,2014-02-27 00:00:00.0,COMPLETE
34899,2014-02-25 00:00:00.0,PENDING_PAYMENT
25990,2014-01-02 00:00:00.0,CLOSED
18696,2013-11-18 00:00:00.0,PROCESSING
4175,2013-08-18 00:00:00.0,COMPLETE
30374,2014-01-30 00:00:00.0,PENDING_PAYMENT
60356,2013-11-03 00:00:00.0,COMPLETE
9480,2013-09-22 00:00:00.0,COMPLETE
6246,2013-09-02 00:00:00.0,PROCESSING
65217,2014-05-05 00:00:00.0,PENDING
7911,2013-09-12 00:00:00.0,COMPLETE
1063,2013-07-30 00:00:00.0,SUSPECTED_FRAUD
52022,2014-06-16 00:00:00.0,ON_HOLD
30354,2014-01-29 00:00:00.0,PENDING_PAYMENT
27653,2014-01-12 00:00:00.0,SUSPECTED_FRAUD
25679,2013-12-31 00:00:00.0,COMPLETE
6511,2013-09-04 00:00:00.0,COMPLETE
1999,2013-08-04 00:00:00.0,PROCESSING
53497,2014-06-27 00:00:00.0,PENDING_PAYMENT
39544,2014-03-26 00:00:00.0,PENDING_PAYMENT
31979,2014-02-07 00:00:00.0,CLOSED
62642,2014-01-27 00:00:00.0,PENDING_PAYMENT
17006,2013-11-08 00:00:00.0,CLOSED
7233,2013-09-08 00:00:00.0,CLOSED
55022,2014-07-08 00:00:00.0,PENDING_PAYMENT
53618,2014-06-27 00:00:00.0,PROCESSING
53169,2014-06-25 00:00:00.0,PENDING_PAYMENT
14033,2013-10-20 00:00:00.0,COMPLETE
9989,2013-09-25 00:00:00.0,COMPLETE
58010,2013-08-04 00:00:00.0,COMPLETE
54056,2014-07-01 00:00:00.0,PENDING_PAYMENT
48953,2014-05-25 00:00:00.0,PENDING_PAYMENT
48104,2014-05-19 00:00:00.0,PROCESSING
41681,2014-04-08 00:00:00.0,COMPLETE
33041,2014-02-14 00:00:00.0,PENDING_PAYMENT
61752,2013-12-25 00:00:00.0,PENDING_PAYMENT
24075,2013-12-21 00:00:00.0,PENDING_PAYMENT
21965,2013-12-06 00:00:00.0,CLOSED
8808,2013-09-18 00:00:00.0,COMPLETE
4853,2013-08-23 00:00:00.0,PENDING_PAYMENT
50841,2014-06-08 00:00:00.0,PROCESSING
30569,2014-01-30 00:00:00.0,COMPLETE
26264,2014-01-03 00:00:00.0,COMPLETE
21735,2013-12-05 00:00:00.0,CLOSED
14708,2013-10-26 00:00:00.0,COMPLETE
12953,2013-10-12 00:00:00.0,ON_HOLD
10043,2013-09-25 00:00:00.0,ON_HOLD
5014,2013-08-24 00:00:00.0,ON_HOLD
58518,2013-08-23 00:00:00.0,PROCESSING
54187,2014-07-02 00:00:00.0,PENDING_PAYMENT
53351,2014-06-26 00:00:00.0,COMPLETE
39594,2014-03-26 00:00:00.0,COMPLETE
32077,2014-02-08 00:00:00.0,CANCELED
27196,2014-01-10 00:00:00.0,ON_HOLD
24820,2013-12-26 00:00:00.0,PROCESSING
13076,2013-10-13 00:00:00.0,PROCESSING
55355,2014-07-10 00:00:00.0,PENDING_PAYMENT
52673,2014-06-20 00:00:00.0,PENDING_PAYMENT
65503,2014-05-15 00:00:00.0,ON_HOLD
43088,2014-04-18 00:00:00.0,COMPLETE
41105,2014-04-04 00:00:00.0,PENDING_PAYMENT
68216,2014-03-07 00:00:00.0,PENDING
28764,2014-01-19 00:00:00.0,PENDING_PAYMENT
17147,2013-11-09 00:00:00.0,CANCELED
11234,2013-10-02 00:00:00.0,PENDING_PAYMENT
3414,2013-08-13 00:00:00.0,PENDING
2945,2013-08-10 00:00:00.0,SUSPECTED_FRAUD
44090,2014-04-24 00:00:00.0,PENDING_PAYMENT
37690,2014-03-14 00:00:00.0,PENDING_PAYMENT
15318,2013-10-31 00:00:00.0,COMPLETE
60242,2013-10-30 00:00:00.0,PENDING
9982,2013-09-25 00:00:00.0,COMPLETE
6918,2013-09-06 00:00:00.0,COMPLETE
54992,2014-07-08 00:00:00.0,PENDING_PAYMENT
43896,2014-04-23 00:00:00.0,COMPLETE
37693,2014-03-14 00:00:00.0,PENDING_PAYMENT
20352,2013-11-28 00:00:00.0,CLOSED
44048,2014-04-24 00:00:00.0,PENDING_PAYMENT
18859,2013-11-19 00:00:00.0,CLOSED
48131,2014-05-19 00:00:00.0,COMPLETE
34979,2014-02-25 00:00:00.0,PROCESSING
27232,2014-01-10 00:00:00.0,PENDING_PAYMENT
23975,2013-12-21 00:00:00.0,PENDING_PAYMENT
10798,2013-09-29 00:00:00.0,PENDING_PAYMENT
8122,2013-09-13 00:00:00.0,COMPLETE
3677,2013-08-15 00:00:00.0,COMPLETE
67017,2014-07-10 00:00:00.0,CLOSED
46988,2014-05-12 00:00:00.0,PENDING_PAYMENT
42365,2014-04-12 00:00:00.0,PENDING_PAYMENT
17893,2013-11-13 00:00:00.0,COMPLETE
51902,2014-06-15 00:00:00.0,PENDING_PAYMENT
45363,2014-05-02 00:00:00.0,COMPLETE
39817,2014-03-28 00:00:00.0,COMPLETE
68095,2014-02-03 00:00:00.0,PENDING_PAYMENT
26848,2014-01-07 00:00:00.0,PENDING
59313,2013-09-25 00:00:00.0,PENDING
557,2013-07-28 00:00:00.0,COMPLETE
54411,2014-07-03 00:00:00.0,COMPLETE
34723,2014-02-24 00:00:00.0,COMPLETE
21568,2013-12-05 00:00:00.0,COMPLETE
15902,2013-11-03 00:00:00.0,COMPLETE
10219,2013-09-26 00:00:00.0,CANCELED
2237,2013-08-06 00:00:00.0,PROCESSING
49340,2014-05-28 00:00:00.0,PROCESSING
41080,2014-04-03 00:00:00.0,COMPLETE
18726,2013-11-18 00:00:00.0,COMPLETE
17572,2013-11-11 00:00:00.0,COMPLETE
12720,2013-10-11 00:00:00.0,PENDING
56388,2014-07-16 00:00:00.0,PROCESSING
68391,2014-04-27 00:00:00.0,PENDING_PAYMENT
3110,2013-08-11 00:00:00.0,COMPLETE
53279,2014-06-25 00:00:00.0,PENDING_PAYMENT
49235,2014-05-28 00:00:00.0,PENDING
42084,2014-04-10 00:00:00.0,CLOSED
10440,2013-09-27 00:00:00.0,PROCESSING
59192,2013-09-19 00:00:00.0,COMPLETE
4276,2013-08-19 00:00:00.0,COMPLETE
53126,2014-06-25 00:00:00.0,COMPLETE
51688,2014-06-14 00:00:00.0,COMPLETE
20932,2013-12-01 00:00:00.0,PENDING
47221,2014-05-13 00:00:00.0,PENDING
65398,2014-05-11 00:00:00.0,COMPLETE
35211,2014-02-27 00:00:00.0,COMPLETE
31811,2014-02-07 00:00:00.0,COMPLETE
62566,2014-01-24 00:00:00.0,CANCELED
62259,2014-01-14 00:00:00.0,COMPLETE
61574,2013-12-18 00:00:00.0,COMPLETE
22259,2013-12-08 00:00:00.0,PROCESSING
60965,2013-11-25 00:00:00.0,PROCESSING
58992,2013-09-11 00:00:00.0,COMPLETE
58758,2013-09-01 00:00:00.0,COMPLETE
66475,2014-06-20 00:00:00.0,PENDING_PAYMENT
64222,2014-03-29 00:00:00.0,PENDING
39461,2014-03-26 00:00:00.0,PENDING_PAYMENT
25841,2013-12-31 00:00:00.0,PENDING_PAYMENT
23469,2013-12-18 00:00:00.0,COMPLETE
11016,2013-09-30 00:00:00.0,PROCESSING
55245,2014-07-09 00:00:00.0,COMPLETE
48466,2014-05-21 00:00:00.0,ON_HOLD
38873,2014-03-22 00:00:00.0,ON_HOLD
21937,2013-12-06 00:00:00.0,COMPLETE
16124,2013-11-04 00:00:00.0,CLOSED
59934,2013-10-17 00:00:00.0,PENDING_PAYMENT
7138,2013-09-07 00:00:00.0,COMPLETE
55898,2014-07-13 00:00:00.0,COMPLETE
45040,2014-04-29 00:00:00.0,PENDING
41794,2014-04-09 00:00:00.0,COMPLETE
36971,2014-03-10 00:00:00.0,PENDING_PAYMENT
36107,2014-03-04 00:00:00.0,COMPLETE
35574,2014-03-01 00:00:00.0,PENDING_PAYMENT
20166,2013-11-27 00:00:00.0,PENDING_PAYMENT
17200,2013-11-09 00:00:00.0,PENDING_PAYMENT
14904,2013-10-27 00:00:00.0,PENDING_PAYMENT
2443,2013-08-07 00:00:00.0,CLOSED
46352,2014-05-08 00:00:00.0,PROCESSING
45338,2014-05-02 00:00:00.0,ON_HOLD
68822,2014-04-06 00:00:00.0,COMPLETE
3406,2013-08-13 00:00:00.0,PROCESSING
65969,2014-06-03 00:00:00.0,COMPLETE
43169,2014-04-18 00:00:00.0,COMPLETE
68029,2014-01-19 00:00:00.0,COMPLETE
19263,2013-11-22 00:00:00.0,CLOSED
12195,2013-10-08 00:00:00.0,PENDING_PAYMENT
3035,2013-08-11 00:00:00.0,PROCESSING
35192,2014-02-27 00:00:00.0,COMPLETE
32648,2014-02-11 00:00:00.0,COMPLETE
20687,2013-11-30 00:00:00.0,PENDING
13907,2013-10-19 00:00:00.0,COMPLETE
3564,2013-08-14 00:00:00.0,COMPLETE
54311,2014-07-03 00:00:00.0,COMPLETE
31596,2014-02-05 00:00:00.0,PAYMENT_REVIEW
30016,2014-01-27 00:00:00.0,COMPLETE
29015,2014-01-20 00:00:00.0,COMPLETE
24453,2013-12-23 00:00:00.0,CANCELED
19952,2013-11-25 00:00:00.0,COMPLETE
55464,2014-07-10 00:00:00.0,COMPLETE
35,2013-07-25 00:00:00.0,COMPLETE
54415,2014-07-03 00:00:00.0,ON_HOLD
47199,2014-05-13 00:00:00.0,PROCESSING
68177,2014-02-25 00:00:00.0,COMPLETE
26031,2014-01-02 00:00:00.0,PENDING
8223,2013-09-14 00:00:00.0,COMPLETE
58847,2013-09-05 00:00:00.0,PENDING_PAYMENT
66369,2014-06-17 00:00:00.0,CLOSED
52038,2014-06-16 00:00:00.0,PROCESSING
31055,2014-02-02 00:00:00.0,COMPLETE
25667,2013-12-31 00:00:00.0,ON_HOLD
23634,2013-12-19 00:00:00.0,PROCESSING
18857,2013-11-19 00:00:00.0,COMPLETE
13185,2013-10-13 00:00:00.0,PENDING_PAYMENT
12230,2013-10-08 00:00:00.0,PENDING_PAYMENT
59121,2013-09-16 00:00:00.0,COMPLETE
67190,2014-07-16 00:00:00.0,ON_HOLD
55293,2014-07-09 00:00:00.0,PAYMENT_REVIEW
52649,2014-06-20 00:00:00.0,ON_HOLD
45266,2014-05-01 00:00:00.0,COMPLETE
37600,2014-03-13 00:00:00.0,COMPLETE
35819,2014-03-02 00:00:00.0,PENDING_PAYMENT
21290,2013-12-03 00:00:00.0,PENDING_PAYMENT
20464,2013-11-29 00:00:00.0,CLOSED
20203,2013-11-27 00:00:00.0,COMPLETE
16768,2013-11-06 00:00:00.0,PROCESSING
66855,2014-07-04 00:00:00.0,COMPLETE
63720,2014-03-08 00:00:00.0,COMPLETE
22610,2013-12-11 00:00:00.0,PENDING
5161,2013-08-25 00:00:00.0,PENDING
4848,2013-08-23 00:00:00.0,COMPLETE
2877,2013-08-10 00:00:00.0,COMPLETE
27701,2014-01-12 00:00:00.0,PROCESSING
7460,2013-09-09 00:00:00.0,PENDING_PAYMENT
3076,2013-08-11 00:00:00.0,PENDING_PAYMENT
55987,2014-07-14 00:00:00.0,COMPLETE
65889,2014-06-01 00:00:00.0,ON_HOLD
25986,2014-01-01 00:00:00.0,PENDING_PAYMENT
61666,2013-12-22 00:00:00.0,COMPLETE
59269,2013-09-24 00:00:00.0,PROCESSING
56290,2014-07-16 00:00:00.0,PENDING_PAYMENT
46420,2014-05-09 00:00:00.0,CANCELED
41114,2014-04-04 00:00:00.0,PENDING_PAYMENT
29766,2014-01-25 00:00:00.0,ON_HOLD
25851,2013-12-31 00:00:00.0,COMPLETE
56304,2014-07-16 00:00:00.0,CLOSED
50990,2014-06-09 00:00:00.0,PROCESSING
48145,2014-05-19 00:00:00.0,CLOSED
29084,2014-01-20 00:00:00.0,COMPLETE
24170,2013-12-22 00:00:00.0,CLOSED
11791,2013-10-05 00:00:00.0,COMPLETE
7608,2013-09-10 00:00:00.0,PENDING_PAYMENT
5157,2013-08-25 00:00:00.0,PENDING_PAYMENT
52413,2014-06-19 00:00:00.0,PENDING
49385,2014-05-28 00:00:00.0,PENDING
34425,2014-02-21 00:00:00.0,PENDING_PAYMENT
29389,2014-01-22 00:00:00.0,PENDING
28101,2014-01-14 00:00:00.0,PENDING_PAYMENT
6276,2013-09-02 00:00:00.0,CLOSED
50045,2014-06-02 00:00:00.0,CLOSED
45596,2014-05-03 00:00:00.0,PROCESSING
44474,2014-04-26 00:00:00.0,PROCESSING
20424,2013-11-28 00:00:00.0,ON_HOLD
60037,2013-10-21 00:00:00.0,ON_HOLD
4174,2013-08-18 00:00:00.0,PENDING_PAYMENT
15140,2013-10-29 00:00:00.0,ON_HOLD
11489,2013-10-04 00:00:00.0,SUSPECTED_FRAUD
10194,2013-09-26 00:00:00.0,PROCESSING
9760,2013-09-24 00:00:00.0,SUSPECTED_FRAUD
4034,2013-08-17 00:00:00.0,PENDING_PAYMENT
65577,2014-05-17 00:00:00.0,PENDING
10306,2013-09-26 00:00:00.0,SUSPECTED_FRAUD
51362,2014-06-12 00:00:00.0,PENDING_PAYMENT
30430,2014-01-30 00:00:00.0,PENDING_PAYMENT
30272,2014-01-29 00:00:00.0,CLOSED
59796,2013-10-13 00:00:00.0,ON_HOLD
64542,2014-04-10 00:00:00.0,PROCESSING
713,2013-07-29 00:00:00.0,CLOSED
57139,2014-07-20 00:00:00.0,SUSPECTED_FRAUD
49299,2014-05-28 00:00:00.0,COMPLETE
28774,2014-01-19 00:00:00.0,PENDING_PAYMENT
27426,2014-01-11 00:00:00.0,PROCESSING
22916,2013-12-12 00:00:00.0,COMPLETE
60958,2013-11-25 00:00:00.0,PENDING_PAYMENT
19587,2013-11-23 00:00:00.0,COMPLETE
5884,2013-08-30 00:00:00.0,PENDING
48829,2014-05-24 00:00:00.0,COMPLETE
40227,2014-03-31 00:00:00.0,COMPLETE
18414,2013-11-15 00:00:00.0,COMPLETE
46140,2014-05-07 00:00:00.0,COMPLETE
38785,2014-03-21 00:00:00.0,COMPLETE
61883,2013-12-31 00:00:00.0,ON_HOLD
61243,2013-12-06 00:00:00.0,PROCESSING
54906,2014-07-07 00:00:00.0,PENDING
54912,2014-07-07 00:00:00.0,COMPLETE
48718,2014-05-24 00:00:00.0,PENDING
43817,2014-04-22 00:00:00.0,COMPLETE
63554,2014-03-02 00:00:00.0,COMPLETE
16846,2013-11-07 00:00:00.0,SUSPECTED_FRAUD
9970,2013-09-25 00:00:00.0,COMPLETE
7343,2013-09-08 00:00:00.0,SUSPECTED_FRAUD
58775,2013-09-02 00:00:00.0,PROCESSING
17220,2013-11-09 00:00:00.0,COMPLETE
39625,2014-03-26 00:00:00.0,PENDING_PAYMENT
63766,2014-03-11 00:00:00.0,CLOSED
30518,2014-01-30 00:00:00.0,CLOSED
56159,2014-07-15 00:00:00.0,PENDING
53373,2014-06-26 00:00:00.0,PENDING_PAYMENT
43460,2014-04-20 00:00:00.0,COMPLETE
21844,2013-12-06 00:00:00.0,PENDING_PAYMENT
6623,2013-09-05 00:00:00.0,CLOSED
2836,2013-08-10 00:00:00.0,COMPLETE
50174,2014-06-04 00:00:00.0,COMPLETE
44671,2014-04-27 00:00:00.0,PROCESSING
32986,2014-02-13 00:00:00.0,COMPLETE
62028,2014-01-05 00:00:00.0,PENDING_PAYMENT
26170,2014-01-03 00:00:00.0,PENDING_PAYMENT
12410,2013-10-08 00:00:00.0,PENDING_PAYMENT
54881,2014-07-07 00:00:00.0,CLOSED
34854,2014-02-25 00:00:00.0,PROCESSING
7430,2013-09-09 00:00:00.0,COMPLETE
2790,2013-08-10 00:00:00.0,PENDING
50108,2014-06-03 00:00:00.0,COMPLETE
44803,2014-04-28 00:00:00.0,CLOSED
62509,2014-01-23 00:00:00.0,CANCELED
53370,2014-06-26 00:00:00.0,PENDING_PAYMENT
66422,2014-06-18 00:00:00.0,PENDING
51660,2014-06-14 00:00:00.0,CLOSED
48996,2014-05-26 00:00:00.0,CLOSED
47900,2014-05-17 00:00:00.0,PENDING
32670,2014-02-11 00:00:00.0,ON_HOLD
23025,2013-12-14 00:00:00.0,COMPLETE
2507,2013-08-07 00:00:00.0,PENDING
1020,2013-07-30 00:00:00.0,PENDING_PAYMENT
55675,2014-07-12 00:00:00.0,CANCELED
55282,2014-07-09 00:00:00.0,CLOSED
32180,2014-02-09 00:00:00.0,COMPLETE
16487,2013-11-05 00:00:00.0,PENDING_PAYMENT
59230,2013-09-22 00:00:00.0,PROCESSING
53252,2014-06-25 00:00:00.0,PROCESSING
62750,2014-01-30 00:00:00.0,COMPLETE
27457,2014-01-11 00:00:00.0,COMPLETE
59029,2013-09-12 00:00:00.0,PENDING
54184,2014-07-02 00:00:00.0,PENDING
54010,2014-07-01 00:00:00.0,COMPLETE
53393,2014-06-26 00:00:00.0,COMPLETE
66176,2014-06-10 00:00:00.0,PROCESSING
50275,2014-06-05 00:00:00.0,PENDING
47333,2014-05-14 00:00:00.0,COMPLETE
39932,2014-03-29 00:00:00.0,PENDING_PAYMENT
30809,2014-02-01 00:00:00.0,PAYMENT_REVIEW
30202,2014-01-28 00:00:00.0,CANCELED
21053,2013-12-01 00:00:00.0,PENDING_PAYMENT
20884,2013-11-30 00:00:00.0,COMPLETE
59450,2013-09-29 00:00:00.0,PROCESSING
45769,2014-05-05 00:00:00.0,COMPLETE
28976,2014-01-20 00:00:00.0,COMPLETE
27419,2014-01-11 00:00:00.0,PENDING_PAYMENT
66325,2014-06-14 00:00:00.0,SUSPECTED_FRAUD
36005,2014-03-03 00:00:00.0,PROCESSING
33810,2014-02-18 00:00:00.0,COMPLETE
15335,2013-10-31 00:00:00.0,CLOSED
15080,2013-10-28 00:00:00.0,PROCESSING
13341,2013-10-15 00:00:00.0,ON_HOLD
50448,2014-06-06 00:00:00.0,COMPLETE
48184,2014-05-20 00:00:00.0,PENDING_PAYMENT
43931,2014-04-23 00:00:00.0,PENDING_PAYMENT
22660,2013-12-11 00:00:00.0,COMPLETE
16786,2013-11-07 00:00:00.0,PENDING_PAYMENT
52694,2014-06-20 00:00:00.0,COMPLETE
45126,2014-04-30 00:00:00.0,PENDING
32023,2014-02-08 00:00:00.0,PENDING
19534,2013-11-23 00:00:00.0,COMPLETE
15113,2013-10-29 00:00:00.0,PROCESSING
1848,2013-08-03 00:00:00.0,PROCESSING
49708,2014-05-31 00:00:00.0,COMPLETE
44434,2014-04-26 00:00:00.0,COMPLETE
38622,2014-03-20 00:00:00.0,PROCESSING
35498,2014-02-28 00:00:00.0,CLOSED
29935,2014-01-26 00:00:00.0,COMPLETE
27357,2014-01-11 00:00:00.0,COMPLETE
25208,2013-12-28 00:00:00.0,CLOSED
14589,2013-10-25 00:00:00.0,COMPLETE
14107,2013-10-21 00:00:00.0,COMPLETE
29431,2014-01-22 00:00:00.0,SUSPECTED_FRAUD
26669,2014-01-06 00:00:00.0,PENDING_PAYMENT
26063,2014-01-02 00:00:00.0,COMPLETE
18761,2013-11-18 00:00:00.0,COMPLETE
60544,2013-11-11 00:00:00.0,COMPLETE
13952,2013-10-20 00:00:00.0,PENDING_PAYMENT
7898,2013-09-12 00:00:00.0,COMPLETE
37935,2014-03-15 00:00:00.0,COMPLETE
10237,2013-09-26 00:00:00.0,COMPLETE
58121,2013-08-08 00:00:00.0,PROCESSING
67206,2014-07-17 00:00:00.0,COMPLETE
60771,2013-11-20 00:00:00.0,PROCESSING
16426,2013-11-05 00:00:00.0,CLOSED
6815,2013-09-06 00:00:00.0,PENDING_PAYMENT
57337,2014-07-21 00:00:00.0,CLOSED
51606,2014-06-13 00:00:00.0,COMPLETE
36598,2014-03-06 00:00:00.0,COMPLETE
63071,2014-02-11 00:00:00.0,PENDING_PAYMENT
54555,2014-07-04 00:00:00.0,PROCESSING
54215,2014-07-02 00:00:00.0,PENDING
64949,2014-04-25 00:00:00.0,COMPLETE
31292,2014-02-03 00:00:00.0,PENDING_PAYMENT
23854,2013-12-20 00:00:00.0,PENDING
4065,2013-08-17 00:00:00.0,PENDING
44409,2014-04-26 00:00:00.0,PENDING
34730,2014-02-24 00:00:00.0,PROCESSING
26262,2014-01-03 00:00:00.0,ON_HOLD
20920,2013-12-01 00:00:00.0,PROCESSING
4501,2013-08-21 00:00:00.0,ON_HOLD
1371,2013-08-01 00:00:00.0,CLOSED
54177,2014-07-02 00:00:00.0,COMPLETE
51348,2014-06-12 00:00:00.0,PENDING_PAYMENT
49249,2014-05-28 00:00:00.0,PENDING_PAYMENT
27140,2014-01-09 00:00:00.0,CLOSED
61365,2013-12-12 00:00:00.0,PENDING
17840,2013-11-12 00:00:00.0,COMPLETE
51103,2014-06-10 00:00:00.0,COMPLETE
27322,2014-01-10 00:00:00.0,SUSPECTED_FRAUD
61857,2013-12-30 00:00:00.0,ON_HOLD
331,2013-07-26 00:00:00.0,PENDING_PAYMENT
52316,2014-06-18 00:00:00.0,COMPLETE
47301,2014-05-13 00:00:00.0,CLOSED
39878,2014-03-28 00:00:00.0,COMPLETE
30205,2014-01-28 00:00:00.0,PENDING_PAYMENT
29355,2014-01-22 00:00:00.0,CLOSED
17761,2013-11-12 00:00:00.0,PROCESSING
26405,2014-01-05 00:00:00.0,CLOSED
11580,2013-10-04 00:00:00.0,PENDING
9984,2013-09-25 00:00:00.0,ON_HOLD
2294,2013-08-06 00:00:00.0,PENDING_PAYMENT
1427,2013-08-01 00:00:00.0,COMPLETE
50432,2014-06-06 00:00:00.0,PENDING
27119,2014-01-09 00:00:00.0,COMPLETE
23325,2013-12-16 00:00:00.0,PENDING_PAYMENT
10658,2013-09-28 00:00:00.0,COMPLETE
53851,2014-06-29 00:00:00.0,PROCESSING
39963,2014-03-29 00:00:00.0,PAYMENT_REVIEW
20643,2013-11-29 00:00:00.0,PENDING_PAYMENT
4005,2013-08-17 00:00:00.0,PENDING_PAYMENT
66908,2014-07-06 00:00:00.0,PENDING_PAYMENT
40614,2014-04-01 00:00:00.0,COMPLETE
39959,2014-03-29 00:00:00.0,COMPLETE
20876,2013-11-30 00:00:00.0,ON_HOLD
14284,2013-10-23 00:00:00.0,CLOSED
47384,2014-05-14 00:00:00.0,PENDING_PAYMENT
43675,2014-04-21 00:00:00.0,PENDING_PAYMENT
64809,2014-04-20 00:00:00.0,PENDING_PAYMENT
32486,2014-02-10 00:00:00.0,COMPLETE
62356,2014-01-19 00:00:00.0,PENDING_PAYMENT
61859,2013-12-30 00:00:00.0,PENDING
12707,2013-10-11 00:00:00.0,PENDING_PAYMENT
11794,2013-10-05 00:00:00.0,PENDING_PAYMENT
370,2013-07-27 00:00:00.0,PENDING_PAYMENT
61,2013-07-25 00:00:00.0,CLOSED
35088,2014-02-26 00:00:00.0,CLOSED
32205,2014-02-09 00:00:00.0,PENDING_PAYMENT
28228,2014-01-15 00:00:00.0,PROCESSING
22655,2013-12-11 00:00:00.0,PAYMENT_REVIEW
39565,2014-03-26 00:00:00.0,CLOSED
34026,2014-02-19 00:00:00.0,PENDING_PAYMENT
15979,2013-11-03 00:00:00.0,PROCESSING
67662,2013-09-29 00:00:00.0,PENDING_PAYMENT
9574,2013-09-23 00:00:00.0,COMPLETE
50383,2014-06-06 00:00:00.0,CLOSED
66002,2014-06-04 00:00:00.0,PENDING_PAYMENT
23142,2013-12-15 00:00:00.0,PENDING_PAYMENT
3559,2013-08-14 00:00:00.0,ON_HOLD
2068,2013-08-05 00:00:00.0,CLOSED
747,2013-07-29 00:00:00.0,PENDING_PAYMENT
65831,2014-05-29 00:00:00.0,PROCESSING
27314,2014-01-10 00:00:00.0,PAYMENT_REVIEW
23736,2013-12-19 00:00:00.0,CLOSED
22600,2013-12-11 00:00:00.0,CLOSED
21964,2013-12-06 00:00:00.0,PENDING
60215,2013-10-30 00:00:00.0,COMPLETE
